	single_ID	Name_EMA	Approved_Europe	Name_PMDA	Approved_Japan	Name_Orange_Book	Approved_USA	Available_USA	ID_Label	Therapy_Name	Combination_Therapy	Ingredient_IDs
3052	RXCUI:2638480		FALSE		FALSE	PHENYLEPHRINE HYDROCHLORIDE; TROPICAMIDE	TRUE	RX	phenylephrine / tropicamide Ophthalmic Spray	PHENYLEPHRINE ; TROPICAMIDE	TRUE	"['CHEBI:8094', 'CHEBI:9757']"
3053	RXCUI:2639950		FALSE	EFGARTIGIMOD ALFA; VORHYALURONIDASE ALFA	TRUE		FALSE		efgartigimod alfa / hyaluronidase Injection	EFGARTIGIMOD ALFA; VORHYALURONIDASE ALFA	TRUE	"['UNII:961YV2O515', 'UNII:U50VWW6XH6']"
3054	RXCUI:2641139		FALSE		FALSE	MAGNESIUM SULFATE; POLYETHYLENE GLYCOL 3350; POTASSIUM CHLORIDE; SODIUM CHLORIDE; SODIUM SULFATE	TRUE	RX	magnesium sulfate / polyethylene glycol 3350 / potassium chloride / sodium chloride / sodium sulfate Oral Product	MAGNESIUM SULFATE; POLYETHYLENE GLYCOL 3350; POTASSIUM CHLORIDE; SODIUM CHLORIDE; SODIUM SULFATE	TRUE	"['CHEBI:31795', 'CHEBI:30742', 'CHEBI:32588', 'CHEBI:26710', 'CHEBI:32149']"
3055	RXCUI:2645243	"NIRAPARIB, ABIRATERONE ACETATE"	TRUE		FALSE	ABIRATERONE ACETATE; NIRAPARIB TOSYLATE	TRUE	RX	abiraterone / niraparib Oral Tablet	ABIRATERONE ; NIRAPARIB|ABIRATERONE ; NIRAPARIB TOSYLATE	TRUE	"['PUBCHEM.COMPOUND:21879648', 'CHEBI:176844']|['CHEBI:68639', 'CHEBI:176844']"
3056	RXCUI:2645488		FALSE	OTERA CIL POTASSIUM	TRUE		FALSE		penicillin V potassium Oral Capsule	OTERA CIL	FALSE	
3057	RXCUI:2645494		FALSE		FALSE	DEXAMETHASONE SODIUM PHOSPHATE; LIDOCAINE HYDROCHLORIDE	TRUE	DISCONTINUED	dexAMETHasone / lidocaine hydrochloride Injectable Solution	DEXAMETHASONE  ; LIDOCAINE 	TRUE	"['CHEBI:4462', 'CHEBI:50512']"
3058	RXCUI:2645731		FALSE		FALSE	BETAXOLOL HYDROCHLORIDE; PILOCARPINE HYDROCHLORIDE	TRUE	DISCONTINUED	betaxolol / pilocarpine hydrochloride Ophthalmic Suspension	BETAXOLOL ; PILOCARPINE 	TRUE	"['CHEBI:643228', 'CHEBI:8207']"
3059	RXCUI:2647689		FALSE		FALSE	ERYTHROMYCIN ETHYLSUCCINATE; SULFISOXAZOLE ACETYL	TRUE	DISCONTINUED	erythromycin ethylsuccinate / sulfiSOXAZOLE Oral Suspension	ERYTHROMYCIN ETHYLSUCCINATE; SULFISOXAZOLE ACETYL	TRUE	"['CHEBI:4846', 'CHEBI:102484']"
3060	RXCUI:2647846		FALSE		FALSE	ESTRADIOL VALERATE; TESTOSTERONE ENANTHATE	TRUE	DISCONTINUED	estradiol valerate / testosterone ethate Injectable Solution	ESTRADIOL VALERATE; TESTOSTERONE ENANTHATE	TRUE	"['PUBCHEM.COMPOUND:3267', 'CHEBI:9463']"
3061	RXCUI:2649539		FALSE		FALSE	ESTRADIOL CYPIONATE; TESTOSTERONE CYPIONATE	TRUE	DISCONTINUED	estradiol cypionate / testosterone cypionate Injectable Solution	ESTRADIOL CYPIONATE; TESTOSTERONE CYPIONATE	TRUE	"['PUBCHEM.COMPOUND:3263', 'CHEBI:9463']"
3062	RXCUI:2654824		FALSE		FALSE	PENICILLIN G BENZATHINE; PENICILLIN G PROCAINE	TRUE	RX	penicillin G benzathine / penicillin G procaine Injectable Suspension [BenzaPen]	PENICILLIN G BENZATHINE; PENICILLIN G PROCAINE	TRUE	"['PUBCHEM.COMPOUND:9985566', 'CHEBI:7963']"
3063	RXCUI:2659526		FALSE		FALSE	PHENAZOPYRIDINE HYDROCHLORIDE; SULFISOXAZOLE	TRUE	DISCONTINUED	phenazopyridine hydrochloride / sulfiSOXAZOLE Pill	PHENAZOPYRIDINE ; SULFISOXAZOLE	TRUE	"['CHEBI:71419', 'CHEBI:102484']"
3064	RXCUI:2660179		FALSE		FALSE	ASPIRIN; PROPOXYPHENE HYDROCHLORIDE	TRUE	DISCONTINUED	aspirin / propoxyphene hydrochloride Pill	ASPIRIN; PROPOXYPHENE 	TRUE	"['CHEBI:15365', 'CHEBI:8498']"
3065	RXCUI:2660761		FALSE		FALSE	ACETAMINOPHEN; ASPIRIN; CODEINE PHOSPHATE	TRUE	DISCONTINUED	acetaminophen / aspirin / codeine phosphate Pill	ACETAMINOPHEN; ASPIRIN; CODEINE 	TRUE	"['CHEBI:46195', 'CHEBI:15365', 'CHEBI:16714']"
3066	RXCUI:2661008		FALSE		FALSE	ASPIRIN; PROPOXYPHENE NAPSYLATE	TRUE	DISCONTINUED	aspirin / propoxyphene napsylate Pill	ASPIRIN; PROPOXYPHENE NAPSYLATE	TRUE	"['CHEBI:15365', 'UNII:5O7IW35N3C']"
3067	RXCUI:2665012		FALSE		FALSE	DURLOBACTAM SODIUM; DURLOBACTAM SODIUM; SULBACTAM SODIUM	TRUE	RX	durlobactam 1000 MG / sulbactam 1000 MG Injection	DURLOBACTAM ; SULBACTAM 	TRUE	"['CHEBI:229544', 'CHEBI:9321']"
3068	RXCUI:2665904		FALSE		FALSE	ALBUTEROL SULFATE; BUDESONIDE	TRUE	RX	albuterol / budesonide Inhalant Product	ALBUTEROL ; BUDESONIDE	TRUE	"['PUBCHEM.COMPOUND:9884233', 'CHEBI:3207']"
3069	RXCUI:2668195		FALSE	CLINDAMYCIN PHOSPHATE HYDRATE; BENZOYL PEROXIDE	TRUE	ADAPALENE; BENZOYL PEROXIDE; CLINDAMYCIN PHOSPHATE	TRUE	RX	adapalene / benzoyl peroxide / clindamycin Topical Gel	BENZOYL PEROXIDE; CLINDAMYCIN|ADAPALENE; BENZOYL PEROXIDE; CLINDAMYCIN 	TRUE	"['CHEBI:3745', 'CHEBI:82405']|['CHEBI:31174', 'CHEBI:82405', 'CHEBI:3746']"
3070	RXCUI:2668195		FALSE	CLINDAMYCIN PHOSPHATE HYDRATE; BENZOYL PEROXIDE	TRUE	BENZOYL PEROXIDE; CLINDAMYCIN PHOSPHATE	TRUE	RX	adapalene / benzoyl peroxide / clindamycin Topical Gel	BENZOYL PEROXIDE; CLINDAMYCIN	TRUE	"['CHEBI:3745', 'CHEBI:82405']|['CHEBI:82405', 'CHEBI:3746']"
3071	RXCUI:2670458		FALSE		FALSE	HEPARIN SODIUM; TAUROLIDINE	TRUE	RX	heparin / taurolidine Injection	HEPARIN ; TAUROLIDINE	TRUE	"['CHEBI:28304', 'CHEBI:135173']"
3072	RXCUI:2670556	"MENINGOCOCCAL GROUPS A, C, W-135 AND Y CONJUGATE VACCINE"	TRUE		FALSE		FALSE		meningococcal group B vaccine / Neisseria meningitidis serogroup A capsular polysaccharide tetanus toxoid protein conjugate vaccine / Neisseria meningitidis serogroup C capsular polysaccharide tetanus toxoid protein conjugate vaccine / Neisseria meningitidis serogroup W-135 capsular polysaccharide tetanus toxoid protein conjugate vaccine / Neisseria meningitidis serogroup Y capsular polysaccharide tetanus toxoid protein conjugate vaccine Injection	"MENINGOCOCCAL GROUPS A, C, W-135 AND Y CONJUGATE VACCINE"	FALSE	
3073	RXCUI:2670556	"MENINGOCOCCAL GROUP A, C, W-135 AND Y CONJUGATE VACCINE"	TRUE		FALSE		FALSE		meningococcal group B vaccine / Neisseria meningitidis serogroup A capsular polysaccharide tetanus toxoid protein conjugate vaccine / Neisseria meningitidis serogroup C capsular polysaccharide tetanus toxoid protein conjugate vaccine / Neisseria meningitidis serogroup W-135 capsular polysaccharide tetanus toxoid protein conjugate vaccine / Neisseria meningitidis serogroup Y capsular polysaccharide tetanus toxoid protein conjugate vaccine Injection	"MENINGOCOCCAL GROUP A, C, W-135 AND Y CONJUGATE VACCINE"	FALSE	
3074	RXCUI:284756	"LOPINAVIR, RITONAVIR"	TRUE	NIRMATRELVIR; RITONAVIR	TRUE	NIRMATRELVIR; RITONAVIR	TRUE	RX	Kaletra	LOPINAVIR; RITONAVIR|NIRMATRELVIR; RITONAVIR|NIRMATRELVIR; RITONAVIR	TRUE	"['CHEBI:31781', 'CHEBI:45409']|['CHEBI:170007', 'CHEBI:45409']|['CHEBI:170007', 'CHEBI:45409']"
3075	RXCUI:284756	"LOPINAVIR, RITONAVIR"	TRUE	NIRMATRELVIR; RITONAVIR	TRUE	LOPINAVIR; RITONAVIR	TRUE	RX	Kaletra	LOPINAVIR; RITONAVIR|NIRMATRELVIR; RITONAVIR|LOPINAVIR; RITONAVIR	TRUE	"['CHEBI:31781', 'CHEBI:45409']|['CHEBI:170007', 'CHEBI:45409']|['CHEBI:31781', 'CHEBI:45409']"
3076	RXCUI:284756	"LOPINAVIR, RITONAVIR"	TRUE	LOPINAVIR; RITONAVIR	TRUE	NIRMATRELVIR; RITONAVIR	TRUE	RX	Kaletra	LOPINAVIR; RITONAVIR|NIRMATRELVIR; RITONAVIR	TRUE	"['CHEBI:31781', 'CHEBI:45409']|['CHEBI:31781', 'CHEBI:45409']|['CHEBI:170007', 'CHEBI:45409']"
3077	RXCUI:284756	"LOPINAVIR, RITONAVIR"	TRUE	LOPINAVIR; RITONAVIR	TRUE	LOPINAVIR; RITONAVIR	TRUE	RX	Kaletra	LOPINAVIR; RITONAVIR	TRUE	"['CHEBI:31781', 'CHEBI:45409']|['CHEBI:31781', 'CHEBI:45409']|['CHEBI:31781', 'CHEBI:45409']"
3078	RXCUI:284780	"TELMISARTAN, HYDROCHLOROTHIAZIDE"	TRUE	TELMISARTAN; AMLODIPINE BESILATE; HYDROCHLOROTHIAZIDE	TRUE	HYDROCHLOROTHIAZIDE; TELMISARTAN	TRUE	RX	Micardis-HCT	HYDROCHLOROTHIAZIDE; TELMISARTAN|AMLODIPINE; HYDROCHLOROTHIAZIDE; TELMISARTAN|HYDROCHLOROTHIAZIDE; TELMISARTAN	TRUE	"['CHEBI:5778', 'CHEBI:9434']|['CHEBI:9434', 'CHEBI:2668', 'CHEBI:5778']|['CHEBI:5778', 'CHEBI:9434']"
3079	RXCUI:284780	"TELMISARTAN, HYDROCHLOROTHIAZIDE"	TRUE	TELMISARTAN; HYDROCHLOROTHIAZIDE	TRUE	HYDROCHLOROTHIAZIDE; TELMISARTAN	TRUE	RX	Micardis-HCT	HYDROCHLOROTHIAZIDE; TELMISARTAN	TRUE	"['CHEBI:5778', 'CHEBI:9434']|['CHEBI:9434', 'CHEBI:5778']|['CHEBI:5778', 'CHEBI:9434']"
3080	RXCUI:284831		FALSE		FALSE	CALCIUM CARBONATE; FAMOTIDINE; MAGNESIUM HYDROXIDE	TRUE	OTC	Pepcid Complete	 CARBONATE; FAMOTIDINE; MAGNESIUM HYDROXIDE	TRUE	"['CHEBI:3311', 'CHEBI:4975', 'CHEBI:6637']"
3081	RXCUI:284904	ABACAVIR (AS SULFATE) / LAMIVUDINE / ZIDOVUDINE	TRUE	LAMIVUDINE; ABACAVIR SULFATE	TRUE	ABACAVIR SULFATE; LAMIVUDINE; ZIDOVUDINE	TRUE	RX	Trizivir	ABACAVIR (AS SULFATE); LAMIVUDINE; ZIDOVUDINE|ABACAVIR; LAMIVUDINE|ABACAVIR ; LAMIVUDINE; ZIDOVUDINE	TRUE	"['CHEBI:2361', 'CHEBI:63577', 'CHEBI:10110']|['CHEBI:63577', 'CHEBI:2361']|['CHEBI:2361', 'CHEBI:63577', 'CHEBI:10110']"
3082	RXCUI:284904	ABACAVIR (AS SULFATE) / LAMIVUDINE / ZIDOVUDINE	TRUE	LAMIVUDINE; ABACAVIR SULFATE	TRUE	ABACAVIR SULFATE; LAMIVUDINE	TRUE	RX	Trizivir	ABACAVIR (AS SULFATE); LAMIVUDINE; ZIDOVUDINE|ABACAVIR; LAMIVUDINE|ABACAVIR ; LAMIVUDINE	TRUE	"['CHEBI:2361', 'CHEBI:63577', 'CHEBI:10110']|['CHEBI:63577', 'CHEBI:2361']|['CHEBI:2361', 'CHEBI:63577']"
3083	RXCUI:284904	"ABACAVIR, LAMIVUDINE"	TRUE	LAMIVUDINE; ABACAVIR SULFATE	TRUE	ABACAVIR SULFATE; LAMIVUDINE; ZIDOVUDINE	TRUE	RX	Trizivir	ABACAVIR; LAMIVUDINE|ABACAVIR ; LAMIVUDINE; ZIDOVUDINE	TRUE	"['CHEBI:2361', 'CHEBI:63577']|['CHEBI:63577', 'CHEBI:2361']|['CHEBI:2361', 'CHEBI:63577', 'CHEBI:10110']"
3084	RXCUI:284904	"ABACAVIR, LAMIVUDINE"	TRUE	LAMIVUDINE; ABACAVIR SULFATE	TRUE	ABACAVIR SULFATE; LAMIVUDINE	TRUE	RX	Trizivir	ABACAVIR; LAMIVUDINE|ABACAVIR ; LAMIVUDINE	TRUE	"['CHEBI:2361', 'CHEBI:63577']|['CHEBI:63577', 'CHEBI:2361']|['CHEBI:2361', 'CHEBI:63577']"
3085	RXCUI:311297		FALSE		FALSE	LEVOMETHADYL ACETATE HYDROCHLORIDE	TRUE	DISCONTINUED	levomethadyl 10 MG/ML Oral Solution	LEVOMETHADYL  	FALSE	
3086	RXCUI:321369	"LIDOCAINE, PRILOCAINE"	TRUE		FALSE	LIDOCAINE; PRILOCAINE	TRUE	RX	Oraqix	LIDOCAINE; PRILOCAINE	TRUE	"['CHEBI:6456', 'CHEBI:8404']|['CHEBI:6456', 'CHEBI:8404']"
3087	RXCUI:34246		FALSE		FALSE	POLYMYXIN B SULFATE; TRIMETHOPRIM SULFATE	TRUE	RX	polymyxin B / trimethoprim Ophthalmic Solution [Polytrim]	POLYMYXIN B ; TRIMETHOPRIM 	TRUE	"['CHEBI:8310', 'UNII:E377MF8EQ8']"
3088	RXCUI:352450		FALSE		FALSE	METFORMIN HYDROCHLORIDE; ROSIGLITAZONE MALEATE	TRUE	DISCONTINUED	Avandamet	METFORMIN ; ROSIGLITAZONE 	TRUE	"['CHEBI:6801', 'CHEBI:8892']"
3089	RXCUI:35351		FALSE		FALSE	CITRIC ACID; MAGNESIUM OXIDE; SODIUM CARBONATE	TRUE	DISCONTINUED	Renacidin	CITRIC ACID; MAGNESIUM OXIDE;  CARBONATE	TRUE	"['CHEBI:30769', 'CHEBI:31794', 'CHEBI:29377']"
3090	RXCUI:35351		FALSE		FALSE	CITRIC ACID; GLUCONOLACTONE; MAGNESIUM CARBONATE	TRUE	RX	Renacidin	CITRIC ACID; GLUCONOLACTONE;  CARBONATE	TRUE	"['CHEBI:30769', 'CHEBI:16217', 'CHEBI:31793']"
3091	RXCUI:368561		FALSE		FALSE	EPROSARTAN MESYLATE; HYDROCHLOROTHIAZIDE	TRUE	DISCONTINUED	eprosartan / hydrochlorothiazide Oral Tablet [Teveten HCT]	EPROSARTAN ; HYDROCHLOROTHIAZIDE	TRUE	"['CHEBI:48409', 'CHEBI:5778']"
3092	RXCUI:369300		FALSE		FALSE	BENDROFLUMETHIAZIDE; NADOLOL	TRUE	DISCONTINUED	bendroflumethiazide / nadolol Oral Tablet [Corzide]	BENDROFLUMETHIAZIDE; NADOLOL	TRUE	"['CHEBI:3013', 'CHEBI:7444']"
3093	RXCUI:370748		FALSE		FALSE	ACETAMINOPHEN; CODEINE PHOSPHATE	TRUE	RX	acetaminophen / codeine Oral Capsule	ACETAMINOPHEN; CODEINE 	TRUE	"['CHEBI:46195', 'CHEBI:16714']"
3094	RXCUI:370778		FALSE		FALSE	ACRIVASTINE; PSEUDOEPHEDRINE HYDROCHLORIDE	TRUE	DISCONTINUED	acrivastine / pseudoephedrine Oral Capsule	ACRIVASTINE; PSEUDOEPHEDRINE 	TRUE	"['CHEBI:83168', 'CHEBI:8604']"
3095	RXCUI:371414		FALSE		FALSE	CHLORPHENIRAMINE MALEATE; PSEUDOEPHEDRINE SULFATE	TRUE	DISCONTINUED	chlorpheniramine / pseudoephedrine Oral Suspension	CHLORPHENIRAMINE ; PSEUDOEPHEDRINE 	TRUE	"['CHEBI:3645', 'UNII:Y9DL7QPE6B']"
3096	RXCUI:371414		FALSE		FALSE	CHLORPHENIRAMINE MALEATE; PSEUDOEPHEDRINE HYDROCHLORIDE	TRUE	DISCONTINUED	chlorpheniramine / pseudoephedrine Oral Suspension	CHLORPHENIRAMINE ; PSEUDOEPHEDRINE 	TRUE	"['CHEBI:3645', 'CHEBI:8604']"
3097	RXCUI:371909		FALSE		FALSE	ATROPINE SULFATE; DIPHENOXYLATE HYDROCHLORIDE	TRUE	RX	atropine / diphenoxylate Oral Solution	ATROPINE ; DIPHENOXYLATE 	TRUE	"['UNII:03J5ZE7KA5', 'CHEBI:59784']"
3098	RXCUI:372008		FALSE		FALSE	DILTIAZEM MALATE; ENALAPRIL MALEATE	TRUE	DISCONTINUED	diltiazem / enalapril Extended Release Oral Tablet	DILTIAZEM MALATE; ENALAPRIL 	TRUE	"['PUBCHEM.COMPOUND:168918', 'CHEBI:4784']"
3099	RXCUI:372273		FALSE		FALSE	FOSINOPRIL SODIUM; HYDROCHLOROTHIAZIDE	TRUE	RX	fosinopril / hydrochlorothiazide Oral Tablet	FOSINOPRIL ; HYDROCHLOROTHIAZIDE	TRUE	"['CHEBI:5164', 'CHEBI:5778']"
3100	RXCUI:372452		FALSE		FALSE	ACETAMINOPHEN; IBUPROFEN SODIUM	TRUE	RX	acetaminophen / ibuprofen Oral Tablet	ACETAMINOPHEN; IBUPROFEN 	TRUE	"['CHEBI:46195', 'CHEBI:5855']"
3101	RXCUI:372452		FALSE		FALSE	ACETAMINOPHEN; IBUPROFEN	TRUE	OTC	acetaminophen / ibuprofen Oral Tablet	ACETAMINOPHEN; IBUPROFEN	TRUE	"['CHEBI:46195', 'CHEBI:5855']"
3102	RXCUI:372553		FALSE		FALSE	HYDROCHLOROTHIAZIDE; LABETALOL HYDROCHLORIDE	TRUE	DISCONTINUED	hydrochlorothiazide / labetalol Oral Tablet	HYDROCHLOROTHIAZIDE; LABETALOL 	TRUE	"['CHEBI:5778', 'CHEBI:6344']"
3103	RXCUI:372890		FALSE		FALSE	HYDROCHLOROTHIAZIDE; METOPROLOL SUCCINATE	TRUE	DISCONTINUED	hydrochlorothiazide / metoprolol Extended Release Oral Tablet	HYDROCHLOROTHIAZIDE; METOPROLOL SUCCINATE	TRUE	"['CHEBI:5778', 'PUBCHEM.COMPOUND:9800288']"
3104	RXCUI:372890		FALSE		FALSE	HYDROCHLOROTHIAZIDE; METOPROLOL TARTRATE	TRUE	RX	hydrochlorothiazide / metoprolol Extended Release Oral Tablet	HYDROCHLOROTHIAZIDE; METOPROLOL 	TRUE	"['CHEBI:5778', 'PUBCHEM.COMPOUND:6420057']"
3105	RXCUI:372890		FALSE		FALSE	CHLORTHALIDONE; METOPROLOL TARTRATE	TRUE	DISCONTINUED	hydrochlorothiazide / metoprolol Extended Release Oral Tablet	CHLORTHALIDONE; METOPROLOL 	TRUE	"['CHEBI:3654', 'PUBCHEM.COMPOUND:6420057']"
3106	RXCUI:372946		FALSE		FALSE	HYDROCHLOROTHIAZIDE; MOEXIPRIL HYDROCHLORIDE	TRUE	RX	hydrochlorothiazide / moexipril Oral Tablet	HYDROCHLOROTHIAZIDE; MOEXIPRIL 	TRUE	"['CHEBI:5778', 'CHEBI:6960']"
3107	RXCUI:372997		FALSE		FALSE	NAPHAZOLINE HYDROCHLORIDE; PHENIRAMINE MALEATE	TRUE	OTC	naphazoline / pheniramine Ophthalmic Solution	NAPHAZOLINE ; PHENIRAMINE 	TRUE	"['CHEBI:7470', 'CHEBI:31990']"
3108	RXCUI:373030		FALSE		FALSE	FLUOCINOLONE ACETONIDE; NEOMYCIN SULFATE	TRUE	RX	fluocinolone / neomycin Topical Ointment	FLUOCINOLONE ACETONIDE; NEOMYCIN 	TRUE	"['CHEBI:5108', 'CHEBI:7507']"
3109	RXCUI:373041		FALSE		FALSE	NEOMYCIN SULFATE; TRIAMCINOLONE ACETONIDE	TRUE	DISCONTINUED	neomycin / triamcinolone Otic Solution	NEOMYCIN ; TRIAMCINOLONE ACETONIDE	TRUE	"['CHEBI:7507', 'CHEBI:9667']"
3110	RXCUI:373113		FALSE		FALSE	MESTRANOL; NORETHYNODREL	TRUE	DISCONTINUED	mestranol / norethindrone Oral Tablet	MESTRANOL; NORETHYNODREL	TRUE	"['CHEBI:6784', 'CHEBI:34895']"
3111	RXCUI:373278		FALSE		FALSE	ASPIRIN; PENTAZOCINE HYDROCHLORIDE	TRUE	DISCONTINUED	aspirin / pentazocine Oral Tablet	ASPIRIN; PENTAZOCINE 	TRUE	"['CHEBI:15365', 'CHEBI:7982']"
3112	RXCUI:373644		FALSE		FALSE	ACETAMINOPHEN; PROPOXYPHENE HYDROCHLORIDE	TRUE	DISCONTINUED	acetaminophen / propoxyphene Oral Tablet	ACETAMINOPHEN; PROPOXYPHENE 	TRUE	"['CHEBI:46195', 'CHEBI:8498']"
3113	RXCUI:373651		FALSE		FALSE	HYDROCHLOROTHIAZIDE; PROPRANOLOL HYDROCHLORIDE	TRUE	DISCONTINUED	hydrochlorothiazide / propranolol Oral Tablet	HYDROCHLOROTHIAZIDE; PROPRANOLOL 	TRUE	"['CHEBI:5778', 'CHEBI:8500']"
3114	RXCUI:374456		FALSE	LIDOCAINE; PROPITOCAINE	TRUE	CEFTRIAXONE SODIUM; LIDOCAINE	TRUE	DISCONTINUED	epinephrine / lidocaine Injectable Solution	LIDOCAINE; PROPITOCAINE|CEFTRIAXONE ; LIDOCAINE	TRUE	"['CHEBI:6456', 'CHEBI:32053']|['CHEBI:3514', 'CHEBI:6456']"
3115	RXCUI:374456		FALSE	LIDOCAINE; PROPITOCAINE	TRUE	EPINEPHRINE; PROCAINE HYDROCHLORIDE	TRUE	DISCONTINUED	epinephrine / lidocaine Injectable Solution	LIDOCAINE; PROPITOCAINE|EPINEPHRINE; PROCAINE 	TRUE	"['CHEBI:6456', 'CHEBI:32053']|['CHEBI:28918', 'CHEBI:8430']"
3116	RXCUI:374456		FALSE	LIDOCAINE; PROPITOCAINE	TRUE	LIDOCAINE HYDROCHLORIDE; OXYTETRACYCLINE	TRUE	DISCONTINUED	epinephrine / lidocaine Injectable Solution	LIDOCAINE; PROPITOCAINE|LIDOCAINE ; OXYTETRACYCLINE	TRUE	"['CHEBI:6456', 'CHEBI:32053']|['CHEBI:50512', 'CHEMBL.COMPOUND:CHEMBL461529']"
3117	RXCUI:374456		FALSE	LIDOCAINE; PROPITOCAINE	TRUE	EPINEPHRINE; LIDOCAINE HYDROCHLORIDE	TRUE	RX	epinephrine / lidocaine Injectable Solution	LIDOCAINE; PROPITOCAINE|EPINEPHRINE; LIDOCAINE 	TRUE	"['CHEBI:6456', 'CHEBI:32053']|['CHEBI:28918', 'CHEBI:50512']"
3118	RXCUI:374456		FALSE	LIDOCAINE; PROPITOCAINE	TRUE	EPINEPHRINE BITARTRATE; LIDOCAINE HYDROCHLORIDE	TRUE	RX	epinephrine / lidocaine Injectable Solution	LIDOCAINE; PROPITOCAINE|EPINEPHRINE ; LIDOCAINE 	TRUE	"['CHEBI:6456', 'CHEBI:32053']|['PUBCHEM.COMPOUND:6852374', 'CHEBI:50512']"
3119	RXCUI:374456		FALSE	LIDOCAINE; PROPITOCAINE	TRUE	DIHYDROERGOTAMINE MESYLATE; HEPARIN SODIUM; LIDOCAINE HYDROCHLORIDE	TRUE	DISCONTINUED	epinephrine / lidocaine Injectable Solution	LIDOCAINE; PROPITOCAINE|DIHYDROERGOTAMINE ; HEPARIN ; LIDOCAINE 	TRUE	"['CHEBI:6456', 'CHEBI:32053']|['CHEBI:4562', 'CHEBI:28304', 'CHEBI:50512']"
3120	RXCUI:374456		FALSE	LIDOCAINE; PROPITOCAIN E	TRUE	CEFTRIAXONE SODIUM; LIDOCAINE	TRUE	DISCONTINUED	epinephrine / lidocaine Injectable Solution	LIDOCAINE; PROPITOCAIN E|CEFTRIAXONE ; LIDOCAINE	TRUE	"['CHEBI:6456', 'CHEBI:18145']|['CHEBI:3514', 'CHEBI:6456']"
3121	RXCUI:374456		FALSE	LIDOCAINE; PROPITOCAIN E	TRUE	EPINEPHRINE; PROCAINE HYDROCHLORIDE	TRUE	DISCONTINUED	epinephrine / lidocaine Injectable Solution	LIDOCAINE; PROPITOCAIN E|EPINEPHRINE; PROCAINE 	TRUE	"['CHEBI:6456', 'CHEBI:18145']|['CHEBI:28918', 'CHEBI:8430']"
3122	RXCUI:374456		FALSE	LIDOCAINE; PROPITOCAIN E	TRUE	LIDOCAINE HYDROCHLORIDE; OXYTETRACYCLINE	TRUE	DISCONTINUED	epinephrine / lidocaine Injectable Solution	LIDOCAINE; PROPITOCAIN E|LIDOCAINE ; OXYTETRACYCLINE	TRUE	"['CHEBI:6456', 'CHEBI:18145']|['CHEBI:50512', 'CHEMBL.COMPOUND:CHEMBL461529']"
3123	RXCUI:374456		FALSE	LIDOCAINE; PROPITOCAIN E	TRUE	EPINEPHRINE; LIDOCAINE HYDROCHLORIDE	TRUE	RX	epinephrine / lidocaine Injectable Solution	LIDOCAINE; PROPITOCAIN E|EPINEPHRINE; LIDOCAINE 	TRUE	"['CHEBI:6456', 'CHEBI:18145']|['CHEBI:28918', 'CHEBI:50512']"
3124	RXCUI:374456		FALSE	LIDOCAINE; PROPITOCAIN E	TRUE	EPINEPHRINE BITARTRATE; LIDOCAINE HYDROCHLORIDE	TRUE	RX	epinephrine / lidocaine Injectable Solution	LIDOCAINE; PROPITOCAIN E|EPINEPHRINE ; LIDOCAINE 	TRUE	"['CHEBI:6456', 'CHEBI:18145']|['PUBCHEM.COMPOUND:6852374', 'CHEBI:50512']"
3125	RXCUI:374456		FALSE	LIDOCAINE; PROPITOCAIN E	TRUE	DIHYDROERGOTAMINE MESYLATE; HEPARIN SODIUM; LIDOCAINE HYDROCHLORIDE	TRUE	DISCONTINUED	epinephrine / lidocaine Injectable Solution	LIDOCAINE; PROPITOCAIN E|DIHYDROERGOTAMINE ; HEPARIN ; LIDOCAINE 	TRUE	"['CHEBI:6456', 'CHEBI:18145']|['CHEBI:4562', 'CHEBI:28304', 'CHEBI:50512']"
3126	RXCUI:374458		FALSE		FALSE	EPINEPHRINE BITARTRATE; ETIDOCAINE HYDROCHLORIDE	TRUE	DISCONTINUED	epinephrine / etidocaine Injectable Solution	EPINEPHRINE ; ETIDOCAINE 	TRUE	"['PUBCHEM.COMPOUND:6852374', 'CHEBI:4905']"
3127	RXCUI:374458		FALSE		FALSE	EPINEPHRINE; ETIDOCAINE HYDROCHLORIDE	TRUE	DISCONTINUED	epinephrine / etidocaine Injectable Solution	EPINEPHRINE; ETIDOCAINE 	TRUE	"['CHEBI:28918', 'CHEBI:4905']"
3128	RXCUI:374668		FALSE		FALSE	COLISTIN SULFATE; HYDROCORTISONE ACETATE; NEOMYCIN SULFATE; THONZONIUM BROMIDE	TRUE	RX	colistin / hydrocortisone / neomycin / thonzonium Otic Suspension	COLISTIN ; HYDROCORTISONE ; NEOMYCIN ; THONZONIUM 	TRUE	"['PUBCHEM.COMPOUND:71457944', 'CHEBI:5781', 'CHEBI:7507', 'CHEBI:94514']"
3129	RXCUI:374696		FALSE		FALSE	GUAIFENESIN; HYDROCODONE BITARTRATE; PSEUDOEPHEDRINE HYDROCHLORIDE	TRUE	DISCONTINUED	guaifenesin / hydrocodone / pseudoephedrine Oral Solution	GUAIFENESIN; HYDROCODONE ; PSEUDOEPHEDRINE 	TRUE	"['CHEBI:5551', 'CHEBI:5779', 'CHEBI:8604']"
