	Unnamed: 0_x	single_ID	ID_Label_x	Name_EMA	Therapy_Name_x	Approved_Europe	Combination_Therapy_x	Ingredient_IDs_x	Unnamed: 0_y	Name_PMDA	Therapy_Name_y	ID_Label_y	Approved_Japan	Combination_Therapy_y	Ingredient_IDs_y	Unnamed: 0	ID_Label	Name_Orange_Book	Therapy_Name	Approved_USA	Combination_Therapy	Ingredient_IDs	Available_USA
3254	136.0	RXCUI:1597376	ombitasvir / paritaprevir / ritonavir Pill	OMBITASVIR, PARITAPREVIR, RITONAVIR	OMBITASVIR; PARITAPREVIR; RITONAVIR	True	True	['CHEBI:85183', 'UNII:OU2YM37K86', 'CHEBI:45409']	801.0	OMBITASVIR HYDRATE; PARITAPREVIR HYDRATE; RITONAVIR	OMBITASVIR; PARITAPREVIR; RITONAVIR	ombitasvir / paritaprevir / ritonavir Pill	True	True	['CHEBI:85183', 'UNII:OU2YM37K86', 'CHEBI:45409']	2701.0	ombitasvir / paritaprevir / ritonavir Pill	OMBITASVIR, PARITAPREVIR, RITONAVIR	OMBITASVIR, PARITAPREVIR, RITONAVIR	True	False		UNSURE
3255	287.0	RXCUI:1597612	ceftolozane / tazobactam Injectable Product	CEFTOLOZANE, TAZOBACTAM	CEFTOLOZANE; TAZOBACTAM	True	True	['CHEBI:134719', 'CHEBI:9421']	171.0	CEFTOLOZANE  SULFATE; TAZOBACTAM SODIUM	CEFTOLOZANE; SULFATE; TAZOBACTAM	ceftolozane / tazobactam Injectable Product	True	True	['CHEBI:134719', 'CHEBI:7003', 'CHEBI:9421']								
3256	287.0	RXCUI:1597612	ceftolozane / tazobactam Injectable Product	CEFTOLOZANE, TAZOBACTAM	CEFTOLOZANE; TAZOBACTAM	True	True	['CHEBI:134719', 'CHEBI:9421']	531.0	CEFTOLOZANE SULFATE; TAZOBACTAM SODIUM	CEFTOLOZANE; TAZOBACTAM	ceftolozane / tazobactam Injectable Product	True	True	['CHEBI:134719', 'CHEBI:9421']								
3257	0.0	RXCUI:1601650	atazanavir / cobicistat Oral Product	ATAZANAVIR, COBICISTAT	ATAZANAVIR; COBICISTAT	True	True	['CHEBI:31243', 'CHEBI:72291']															
3258	560.0	RXCUI:1602106	empagliflozin / linagliptin Oral Product	EMPAGLIFLOZIN, LINAGLIPTIN	EMPAGLIFLOZIN; LINAGLIPTIN	True	True	['CHEBI:82720', 'CHEBI:68610']	441.0	EMPAGLIFLOZIN; LINAGLIPTIN	EMPAGLIFLOZIN; LINAGLIPTIN	empagliflozin / linagliptin Oral Product	True	True	['CHEBI:82720', 'CHEBI:68610']								
3259	837.0	RXCUI:1603837	avibactam / ceftazidime Injectable Product	CEFTAZIDIME, AVIBACTAM	AVIBACTAM; CEFTAZIDIME	True	True	['CHEBI:85982', 'CHEBI:3508']															
3260	977.0	RXCUI:1655050	Raplixa	HUMAN THROMBIN	HUMAN THROMBIN	True	False																
3261	218.0	RXCUI:1655924	ivacaftor / lumacaftor Oral Product	LUMACAFTOR, IVACAFTOR	IVACAFTOR; LUMACAFTOR	True	True	['CHEBI:66901', 'CHEBI:90951']															
3262	114.0	RXCUI:1656336	sacubitril / valsartan Oral Product	SACUBITRIL, VALSARTAN	SACUBITRIL; VALSARTAN	True	True	['CHEBI:134714', 'CHEBI:9927']															
3263	654.0	RXCUI:1664312	empagliflozin / metformin Pill	EMPAGLIFLOZIN, METFORMIN	EMPAGLIFLOZIN; METFORMIN	True	True	['CHEBI:82720', 'CHEBI:6801']															
3264	767.0	RXCUI:1670307	tipiracil / trifluridine Oral Product	TRIFLURIDINE, TIPIRACIL	TIPIRACIL; TRIFLURIDINE	True	True	['CHEBI:90877', 'CHEBI:75179']	76.0	TRIFLURIDINE; TIPIRACIL HYDROCHLORIDE	TRIFLURIDINE; TIPIRACIL	tipiracil / trifluridine Oral Product	True	True	['CHEBI:75179', 'CHEBI:90877']								
3265	767.0	RXCUI:1670307	tipiracil / trifluridine Oral Product	TRIFLURIDINE, TIPIRACIL	TIPIRACIL; TRIFLURIDINE	True	True	['CHEBI:90877', 'CHEBI:75179']	707.0	TRIFLURIDINE TIPIRACIL HYDROCHLORIDE	TRIFLURIDINE TIPIRACIL	tipiracil / trifluridine Oral Product	True	False									
3266	339.0	RXCUI:1720952	Utibron Inhalant Product	INDACATEROL, GLYCOPYRRONIUM BROMIDE	GLYCOPYRRONIUM ; INDACATEROL	True	True	['RXCUI:2637040', 'CHEBI:68575']															
3267	674.0	RXCUI:1734632	elbasvir / grazoprevir Oral Product	ELBASVIR, GRAZOPREVIR	ELBASVIR; GRAZOPREVIR	True	True	['CHEBI:132967', 'CHEBI:132975']															
3268	319.0	RXCUI:1741730	emtricitabine / rilpivirine / tenofovir alafenamide Oral Product	EMTRICITABINE, RILPIVIRINE, TENOFOVIR ALAFENAMIDE	EMTRICITABINE; RILPIVIRINE; TENOFOVIR ALAFENAMIDE	True	True	['CHEBI:31536', 'CHEBI:68602', 'CHEBI:90923']	152.0	RILPIVIRINE HYDROCHLORIDE; EMTRICITABINE; TENOFOVIR  ALAFENAMIDE FUMARATE	RILPIVIRINE; EMTRICITABINE; TENOFOVIR; ALAFENAMIDE	emtricitabine / rilpivirine / tenofovir alafenamide Oral Product	True	True	['CHEBI:68602', 'CHEBI:31536', 'CHEBI:63625', 'CHEBI:90923']								
3269	799.0	RXCUI:1790637	formoterol / glycopyrronium Metered Dose Inhaler	GLYCOPYRRONIUM, FORMOTEROL FUMARATE DIHYDRATE	FORMOTEROL  ; GLYCOPYRRONIUM	True	True	['CHEBI:5147', 'RXCUI:2637040']															
3270	492.0	RXCUI:1799208	sofosbuvir / velpatasvir Oral Product	SOFOSBUVIR, VELPATASVIR, VOXILAPREVI	SOFOSBUVIR; VELPATASVIR; VOXILAPREVI	True	True	['CHEBI:85083', 'CHEBI:133009']	1140.0	SOFOSBUVIR; VELPATASVIR	SOFOSBUVIR; VELPATASVIR	sofosbuvir / velpatasvir Oral Product	True	True	['CHEBI:85083', 'CHEBI:133009']								
3271	722.0	RXCUI:1799208	sofosbuvir / velpatasvir Oral Product	SOFOSBUVIR, VELPATASVIR	SOFOSBUVIR; VELPATASVIR	True	True	['CHEBI:85083', 'CHEBI:133009']	1140.0	SOFOSBUVIR; VELPATASVIR	SOFOSBUVIR; VELPATASVIR	sofosbuvir / velpatasvir Oral Product	True	True	['CHEBI:85083', 'CHEBI:133009']								
3272	793.0	RXCUI:1858992	insulin glargine / lixisenatide Injectable Product	INSULIN GLARGINE, LIXISENATIDE	INSULIN GLARGINE; LIXISENATIDE	True	True	['UNII:2ZM8CX04RZ', 'CHEBI:85662']	50.0	INSULIN GLARGINE; LIXISENATIDE	INSULIN GLARGINE; LIXISENATIDE	insulin glargine / lixisenatide Injectable Product	True	True	['UNII:2ZM8CX04RZ', 'CHEBI:85662']								
3273	352.0	RXCUI:1918195	AirDuo	SALMETEROL, FLUTICASONE PROPIONATE	FLUTICASONE PROPIONATE; SALMETEROL	True	True	['CHEBI:5134', 'CHEBI:9012']															
3274	207.0	RXCUI:192254	Combivir	LAMIVUDINE, ZIDOVUDINE	LAMIVUDINE; ZIDOVUDINE	True	True	['CHEBI:63577', 'CHEBI:10110']															
3275	304.0	RXCUI:1925495	dapagliflozin / saxagliptin Oral Product	SAXAGLIPTIN, DAPAGLIFLOZIN	DAPAGLIFLOZIN; SAXAGLIPTIN	True	True	['CHEBI:85078', 'CHEBI:71271']															
3276	729.0	RXCUI:1940699	glecaprevir / pibrentasvir Oral Product	GLECAPREVIR, PIBRENTASVIR	GLECAPREVIR; PIBRENTASVIR	True	True	['UNII:K6BUU8J72P', 'UNII:2WU922TK3L']	1168.0	GLECAPREVIR HYDRATE; PIBRENTASVIR	GLECAPREVIR; PIBRENTASVIR	glecaprevir / pibrentasvir Oral Product	True	True	['UNII:K6BUU8J72P', 'UNII:2WU922TK3L']								
3277	108.0	RXCUI:1942744	Vyxeos	DAUNORUBICIN, CYTARABINE	CYTARABINE; DAUNORUBICIN	True	True	['CHEBI:28680', 'CHEBI:31456']	981.0	DAUNORUBICIN HYDROCHLORIDE; CYTARABINE	DAUNORUBICIN; CYTARABINE	Vyxeos	True	True	['CHEBI:31456', 'CHEBI:28680']								
3278	579.0	RXCUI:1945037	fluticasone / umeclidinium / vilanterol Dry Powder Inhaler	FLUTICASONE FUROATE, UMECLIDINIUM, VILANTEROL	FLUTICASONE FUROATE; UMECLIDINIUM; VILANTEROL	True	True	['PUBCHEM.COMPOUND:20734893', 'UNII:GE2T1418SV', 'CHEBI:75037']	188.0	FLUTICASONE FUROATE; UMECLIDINIUM BROMIDE; VILANTEROL TRIFENATATE	FLUTICASONE FUROATE; UMECLIDINIUM; VILANTEROL TRIFENATATE	fluticasone / umeclidinium / vilanterol Dry Powder Inhaler	True	True	['PUBCHEM.COMPOUND:20734893', 'UNII:GE2T1418SV', 'CHEBI:75037']								
3279	546.0	RXCUI:1945215	meropenem / vaborbactam Injectable Product	MEROPENEM, VABORBACTAM	MEROPENEM; VABORBACTAM	True	True	['CHEBI:6770', 'UNII:1C75676F8V']															
3280	470.0	RXCUI:1989496	dolutegravir / rilpivirine Oral Product	DOLUTEGRAVIR, RILPIVIRINE	DOLUTEGRAVIR; RILPIVIRINE	True	True	['PUBCHEM.COMPOUND:57414794', 'CHEBI:68602']															
3281	91.0	RXCUI:1992683	ertugliflozin / metformin Oral Tablet	ERTUGLIFLOZIN, METFORMIN HYDROCHLORIDE	ERTUGLIFLOZIN; METFORMIN 	True	True	['CHEBI:188719', 'CHEBI:6801']															
3282	427.0	RXCUI:1992822	ertugliflozin / sitagliptin Oral Product	ERTUGLIFLOZIN, SITAGLIPTIN	ERTUGLIFLOZIN; SITAGLIPTIN	True	True	['CHEBI:188719', 'CHEBI:40237']															
3283	424.0	RXCUI:1999664	bictegravir / emtricitabine / tenofovir alafenamide Oral Product	EMTRICITABINE, TENOFOVIR ALAFENAMIDE	EMTRICITABINE; TENOFOVIR ALAFENAMIDE	True	True	['CHEBI:31536', 'CHEBI:90923']	489.0	BICTEGRAVIR SODIUM; EMTRICITABINE; TENOFOVIR ALAFENAMIDE FUMARATE	BICTEGRAVIR; EMTRICITABINE; TENOFOVIR ALAFENAMIDE	bictegravir / emtricitabine / tenofovir alafenamide Oral Product	True	True	['CHEBI:172943', 'CHEBI:31536', 'CHEBI:90923']								
3284	424.0	RXCUI:1999664	bictegravir / emtricitabine / tenofovir alafenamide Oral Product	EMTRICITABINE, TENOFOVIR ALAFENAMIDE	EMTRICITABINE; TENOFOVIR ALAFENAMIDE	True	True	['CHEBI:31536', 'CHEBI:90923']	711.0	EMTRICITABINE; TENOFOVIR ALAFENAMIDE FUMARATE	EMTRICITABINE; TENOFOVIR ALAFENAMIDE	bictegravir / emtricitabine / tenofovir alafenamide Oral Product	True	True	['CHEBI:31536', 'CHEBI:90923']								
3285	747.0	RXCUI:1999664	bictegravir / emtricitabine / tenofovir alafenamide Oral Product	BICTEGRAVIR, EMTRICITABINE, TENOFOVIR ALAFENAMIDE	BICTEGRAVIR; EMTRICITABINE; TENOFOVIR ALAFENAMIDE	True	True	['CHEBI:172943', 'CHEBI:31536', 'CHEBI:90923']	489.0	BICTEGRAVIR SODIUM; EMTRICITABINE; TENOFOVIR ALAFENAMIDE FUMARATE	BICTEGRAVIR; EMTRICITABINE; TENOFOVIR ALAFENAMIDE	bictegravir / emtricitabine / tenofovir alafenamide Oral Product	True	True	['CHEBI:172943', 'CHEBI:31536', 'CHEBI:90923']								
3286	747.0	RXCUI:1999664	bictegravir / emtricitabine / tenofovir alafenamide Oral Product	BICTEGRAVIR, EMTRICITABINE, TENOFOVIR ALAFENAMIDE	BICTEGRAVIR; EMTRICITABINE; TENOFOVIR ALAFENAMIDE	True	True	['CHEBI:172943', 'CHEBI:31536', 'CHEBI:90923']	711.0	EMTRICITABINE; TENOFOVIR ALAFENAMIDE FUMARATE	EMTRICITABINE; TENOFOVIR ALAFENAMIDE	bictegravir / emtricitabine / tenofovir alafenamide Oral Product	True	True	['CHEBI:31536', 'CHEBI:90923']								
3287		RXCUI:203439							999.0	FREEZE-DRIED INACTIVATED TISSUE CULTURE HEPATITIS A VACCINE	FREEZE-DRIED INACTIVATED TISSUE CULTURE HEPATITIS A VACCINE	Havrix	True	False									
3288	191.0	RXCUI:2055806	doravirine / lamivudine / tenofovir disoproxil Pill	DORAVIRINE, LAMIVUDINE, TENOFOVIR DISOPROXIL	DORAVIRINE; LAMIVUDINE; TENOFOVIR DISOPROXIL	True	True	['UNII:913P6LK81M', 'CHEBI:63577', 'CHEBI:63717']															
3289	825.0	RXCUI:2119698	latanoprost / netarsudil Ophthalmic Product	LATANOPROST / NETARSUDIL	LATANOPROST; NETARSUDIL	True	True	['CHEBI:6384', 'PUBCHEM.COMPOUND:118753636']															
3290		RXCUI:216653							216.0	VALSARTAN; HYDROCHLOROTHIAZIDE	VALSARTAN; HYDROCHLOROTHIAZIDE	Diovan HCT	True	True	['CHEBI:9927', 'CHEBI:5778']								
3291	677.0	RXCUI:2184139	cilastatin / imipenem / relebactam Injectable Product	IMIPENEM, CILASTATIN, RELEBACTAM	CILASTATIN; IMIPENEM; RELEBACTAM	True	True	['CHEBI:3697', 'CHEBI:51799', 'UNII:Y1MYA2UHFL']	462.0	RELEBACTAM HYDRATE; IMIPENEM HYDRATE; CILASTATIN SODIUM	RELEBACTAM; IMIPENEM; CILASTATIN	cilastatin / imipenem / relebactam Injectable Product	True	True	['UNII:Y1MYA2UHFL', 'CHEBI:51799', 'CHEBI:3697']								
3292	99.0	RXCUI:2205092	aclidinium / formoterol Dry Powder Inhaler	ACLIDINIUM BROMIDE, FORMOTEROL	ACLIDINIUM ; FORMOTEROL	True	True	['CHEBI:65344', 'CHEBI:5147']															
3293	231.0	RXCUI:2205092	aclidinium / formoterol Dry Powder Inhaler	ACLIDINIUM, FORMOTEROL FUMARATE DIHYDRATE	ACLIDINIUM; FORMOTEROL  	True	True	['CHEBI:65344', 'CHEBI:5147']															
3294	461.0	RXCUI:2283226	bempedoic acid / ezetimibe Oral Product	BEMPEDOIC ACID, EZETIMIBE	BEMPEDOIC ACID; EZETIMIBE	True	True	['CHEBI:149601', 'CHEBI:49040']															
3295		RXCUI:2360580							385.0	NEISSERIA MENINGITIDIS POLYSACCHARIDES CONJUGATED TO TETANUS TOXOID (SEROGROUPS A, C, W, AND Y)	NEISSERIA MENINGITIDIS POLYSACCHARIDES CONJUGATED TO TETANUS TOXOID (SEROGROUPS A, C, W, AND Y)	Neisseria meningitidis serogroup A capsular polysaccharide tetanus toxoid protein conjugate vaccine / Neisseria meningitidis serogroup C capsular polysaccharide tetanus toxoid protein conjugate vaccine / Neisseria meningitidis serogroup W-135 capsular polysaccharide tetanus toxoid protein conjugate vaccine / Neisseria meningitidis serogroup Y capsular polysaccharide tetanus toxoid protein conjugate vaccine Injectable Product	True	False									
3296	803.0	RXCUI:2382602	hyaluronidase / pertuzumab / trastuzumab Injection	PERTUZUMAB, TRASTUZUMAB	PERTUZUMAB; TRASTUZUMAB	True	True	['UNII:K16AIQ8CTM', 'UNII:P188ANX8CK']															
3297	247.0	RXCUI:2386036	budesonide / formoterol / glycopyrronium Metered Dose Inhaler	BUDESONIDE, FORMOTEROL FUMARATE DIHYDRATE	BUDESONIDE; FORMOTEROL  	True	True	['CHEBI:3207', 'CHEBI:5147']	505.0	BUDESONIDE; GLYCOPYRRONIUM BROMIDE; FORMOTEROL FUMARATE HYDRATE	BUDESONIDE; GLYCOPYRRONIUM; FORMOTEROL	budesonide / formoterol / glycopyrronium Metered Dose Inhaler	True	True	['CHEBI:3207', 'RXCUI:2637040', 'CHEBI:5147']								
3298	247.0	RXCUI:2386036	budesonide / formoterol / glycopyrronium Metered Dose Inhaler	BUDESONIDE, FORMOTEROL FUMARATE DIHYDRATE	BUDESONIDE; FORMOTEROL  	True	True	['CHEBI:3207', 'CHEBI:5147']	645.0	BUDESONIDE; FORMOTEROL FUMARATE HYDRATE	BUDESONIDE; FORMOTEROL	budesonide / formoterol / glycopyrronium Metered Dose Inhaler	True	True	['CHEBI:3207', 'CHEBI:5147']								
3299	407.0	RXCUI:2386036	budesonide / formoterol / glycopyrronium Metered Dose Inhaler	BUDESONIDE, FORMOTEROL	BUDESONIDE; FORMOTEROL	True	True	['CHEBI:3207', 'CHEBI:5147']	505.0	BUDESONIDE; GLYCOPYRRONIUM BROMIDE; FORMOTEROL FUMARATE HYDRATE	BUDESONIDE; GLYCOPYRRONIUM; FORMOTEROL	budesonide / formoterol / glycopyrronium Metered Dose Inhaler	True	True	['CHEBI:3207', 'RXCUI:2637040', 'CHEBI:5147']								
3300	407.0	RXCUI:2386036	budesonide / formoterol / glycopyrronium Metered Dose Inhaler	BUDESONIDE, FORMOTEROL	BUDESONIDE; FORMOTEROL	True	True	['CHEBI:3207', 'CHEBI:5147']	645.0	BUDESONIDE; FORMOTEROL FUMARATE HYDRATE	BUDESONIDE; FORMOTEROL	budesonide / formoterol / glycopyrronium Metered Dose Inhaler	True	True	['CHEBI:3207', 'CHEBI:5147']								
3301	528.0	RXCUI:2386036	budesonide / formoterol / glycopyrronium Metered Dose Inhaler	FORMOTEROL FUMARATE DIHYDRATE, GLYCOPYRRONIUM, BUDESONIDE	BUDESONIDE; FORMOTEROL  ; GLYCOPYRRONIUM	True	True	['CHEBI:3207', 'CHEBI:5147', 'RXCUI:2637040']	505.0	BUDESONIDE; GLYCOPYRRONIUM BROMIDE; FORMOTEROL FUMARATE HYDRATE	BUDESONIDE; GLYCOPYRRONIUM; FORMOTEROL	budesonide / formoterol / glycopyrronium Metered Dose Inhaler	True	True	['CHEBI:3207', 'RXCUI:2637040', 'CHEBI:5147']								
3302	528.0	RXCUI:2386036	budesonide / formoterol / glycopyrronium Metered Dose Inhaler	FORMOTEROL FUMARATE DIHYDRATE, GLYCOPYRRONIUM, BUDESONIDE	BUDESONIDE; FORMOTEROL  ; GLYCOPYRRONIUM	True	True	['CHEBI:3207', 'CHEBI:5147', 'RXCUI:2637040']	645.0	BUDESONIDE; FORMOTEROL FUMARATE HYDRATE	BUDESONIDE; FORMOTEROL	budesonide / formoterol / glycopyrronium Metered Dose Inhaler	True	True	['CHEBI:3207', 'CHEBI:5147']								
3303	683.0	RXCUI:2386036	budesonide / formoterol / glycopyrronium Metered Dose Inhaler	FORMOTEROL, GLYCOPYRRONIUM BROMIDE, BUDESONIDE	BUDESONIDE; FORMOTEROL; GLYCOPYRRONIUM 	True	True	['CHEBI:3207', 'CHEBI:5147', 'RXCUI:2637040']	505.0	BUDESONIDE; GLYCOPYRRONIUM BROMIDE; FORMOTEROL FUMARATE HYDRATE	BUDESONIDE; GLYCOPYRRONIUM; FORMOTEROL	budesonide / formoterol / glycopyrronium Metered Dose Inhaler	True	True	['CHEBI:3207', 'RXCUI:2637040', 'CHEBI:5147']								
3304	683.0	RXCUI:2386036	budesonide / formoterol / glycopyrronium Metered Dose Inhaler	FORMOTEROL, GLYCOPYRRONIUM BROMIDE, BUDESONIDE	BUDESONIDE; FORMOTEROL; GLYCOPYRRONIUM 	True	True	['CHEBI:3207', 'CHEBI:5147', 'RXCUI:2637040']	645.0	BUDESONIDE; FORMOTEROL FUMARATE HYDRATE	BUDESONIDE; FORMOTEROL	budesonide / formoterol / glycopyrronium Metered Dose Inhaler	True	True	['CHEBI:3207', 'CHEBI:5147']								
3305		RXCUI:2535744							1110.0	EZETIMIBE; ROSUVASTATIN CALCIUM	EZETIMIBE; ROSUVASTATIN	ezetimibe / rosuvastatin Oral Product	True	True	['CHEBI:49040', 'CHEBI:38545']								
3306	881.0	RXCUI:2539039	drospirenone / estetrol Pill	ESTETROL, DROSPIRENONE	DROSPIRENONE; ESTETROL	True	True	['CHEBI:50838', 'CHEBI:142773']															
3307	66.0	RXCUI:2556915	casirivimab / imdevimab Injectable Product	CASIRIVIMAB, IMDEVIMAB	CASIRIVIMAB; IMDEVIMAB	True	True	['UNII:J0FI6WE1QN', 'UNII:2Z3DQD2JHM']	1026.0	CASIRIVIMAB; IMDEVIMAB	CASIRIVIMAB; IMDEVIMAB	casirivimab / imdevimab Injectable Product	True	True	['UNII:J0FI6WE1QN', 'UNII:2Z3DQD2JHM']								
3308		RXCUI:2566414							622.0	PNEUMOCOCCAL 13-VALENT CONJUGATE VACCINE ADSORBED (MUTATED DIPHTHERIA CRM197 CONJUGATE)	PNEUMOCOCCAL 13-VALENT CONJUGATE VACCINE ADSORBED (MUTATED DIPHTHERIA CRM197 CONJUGATE)	Streptococcus pneumoniae serotype 1 capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 14 capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 18C capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 19A capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 19F capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 22F capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 23F capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 3 capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 33F capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 4 capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 5 capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 6A capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 6B capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 7F capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 9V capsular antigen diphtheria CRM197 protein conjugate vaccine Injectable Product	True	False									
3309		RXCUI:2566414							875.0	PNEUMOCOCCAL 13- VALENT CONJUGATE VACCINE ADSORBED (MUTATED DIPHTHERIA CRM197 CONJUGATE)	PNEUMOCOCCAL 13- VALENT CONJUGATE VACCINE ADSORBED (MUTATED DIPHTHERIA CRM197 CONJUGATE)	Streptococcus pneumoniae serotype 1 capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 14 capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 18C capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 19A capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 19F capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 22F capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 23F capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 3 capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 33F capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 4 capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 5 capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 6A capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 6B capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 7F capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 9V capsular antigen diphtheria CRM197 protein conjugate vaccine Injectable Product	True	False									
3310		RXCUI:2583638							321.0	INACTIVATED TICK-BORNE ENCEPHALITIS VIRUS	INACTIVATED TICK-BORNE ENCEPHALITIS VIRUS	tick-borne encephalitis purified antigen 0.0048 MG/ML	True	False									
3311	123.0	RXCUI:2596777	nivolumab / relatlimab Injection	RELATLIMAB / NIVOLUMAB	NIVOLUMAB; RELATLIMAB	True	True	['UNII:31YO63LBSN', 'UNII:AF75XOF6W3']															
3312		RXCUI:2611243							525.0	EZETIMIBE; ATORVASTATIN CALCIUM HYDRATE	EZETIMIBE; ATORVASTATIN	Lypqozet	True	True	['CHEBI:49040', 'CHEBI:2911']								
3313		RXCUI:2612074														1705.0	estradiol / testosterone Drug Implant	TESTOSTERONE PROPIONATE	TESTOSTERONE PROPIONATE	True	False		DISCONTINUED
3314	813.0	RXCUI:261454	Avalide	IRBESARTAN, HYDROCHLOROTHIAZIDE	HYDROCHLOROTHIAZIDE; IRBESARTAN	True	True	['CHEBI:5778', 'CHEBI:5959']															
3315	428.0	RXCUI:2624743	Zaire ebolavirus (strain Kikwit-95) envelope glycoprotein 72000000 UNT/ML	EBOLA ZAIRE VACCINE (RVSV∆G-ZEBOV-GP, LIVE)	EBOLA ZAIRE VACCINE (RVSV∆G-ZEBOV-GP, LIVE)	True	False																
3316	364.0	RXCUI:2637040	glycopyrronium / neostigmine Prefilled Syringe	GLYCOPYRRONIUM	GLYCOPYRRONIUM	True	False		38.0	GLYCOPYRRONIUM BROMIDE	GLYCOPYRRONIUM	glycopyrronium / neostigmine Prefilled Syringe	True	False									
3317	715.0	RXCUI:2645243	abiraterone / niraparib Oral Tablet	NIRAPARIB, ABIRATERONE ACETATE	ABIRATERONE ; NIRAPARIB	True	True	['PUBCHEM.COMPOUND:21879648', 'CHEBI:176844']															
3318		RXCUI:2645488							1290.0	OTERA CIL POTASSIUM	OTERA CIL	penicillin V potassium Oral Capsule	True	False									
3319	310.0	RXCUI:2670556	meningococcal group B vaccine / Neisseria meningitidis serogroup A capsular polysaccharide tetanus toxoid protein conjugate vaccine / Neisseria meningitidis serogroup C capsular polysaccharide tetanus toxoid protein conjugate vaccine / Neisseria meningitidis serogroup W-135 capsular polysaccharide tetanus toxoid protein conjugate vaccine / Neisseria meningitidis serogroup Y capsular polysaccharide tetanus toxoid protein conjugate vaccine Injection	MENINGOCOCCAL GROUPS A, C, W-135 AND Y CONJUGATE VACCINE	MENINGOCOCCAL GROUPS A, C, W-135 AND Y CONJUGATE VACCINE	True	False																
3320	483.0	RXCUI:2670556	meningococcal group B vaccine / Neisseria meningitidis serogroup A capsular polysaccharide tetanus toxoid protein conjugate vaccine / Neisseria meningitidis serogroup C capsular polysaccharide tetanus toxoid protein conjugate vaccine / Neisseria meningitidis serogroup W-135 capsular polysaccharide tetanus toxoid protein conjugate vaccine / Neisseria meningitidis serogroup Y capsular polysaccharide tetanus toxoid protein conjugate vaccine Injection	MENINGOCOCCAL GROUP A, C, W-135 AND Y CONJUGATE VACCINE	MENINGOCOCCAL GROUP A, C, W-135 AND Y CONJUGATE VACCINE	True	False																
3321	834.0	RXCUI:284756	Kaletra	LOPINAVIR, RITONAVIR	LOPINAVIR; RITONAVIR	True	True	['CHEBI:31781', 'CHEBI:45409']	1010.0	LOPINAVIR; RITONAVIR	LOPINAVIR; RITONAVIR	Kaletra	True	True	['CHEBI:31781', 'CHEBI:45409']								
3322	555.0	RXCUI:284780	Micardis-HCT	TELMISARTAN, HYDROCHLOROTHIAZIDE	HYDROCHLOROTHIAZIDE; TELMISARTAN	True	True	['CHEBI:5778', 'CHEBI:9434']															
3323	6.0	RXCUI:284904	Trizivir	ABACAVIR (AS SULFATE) / LAMIVUDINE / ZIDOVUDINE	ABACAVIR (AS SULFATE); LAMIVUDINE; ZIDOVUDINE	True	True	['CHEBI:2361', 'CHEBI:63577', 'CHEBI:10110']															
3324	85.0	RXCUI:284904	Trizivir	ABACAVIR, LAMIVUDINE	ABACAVIR; LAMIVUDINE	True	True	['CHEBI:2361', 'CHEBI:63577']															
3325	650.0	RXCUI:321369	Oraqix	LIDOCAINE, PRILOCAINE	LIDOCAINE; PRILOCAINE	True	True	['CHEBI:6456', 'CHEBI:8404']															
